datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,count,registered
19/10/2012 21:00,Winter,No,Not a weekend,Clear,20.5,24.24,77,0,17,206,189
19/10/2012 22:00,Winter,No,Not a weekend,Clear,20.5,24.24,77,6.0032,14,190,176
19/10/2012 23:00,Winter,No,Not a weekend,Clear,18.86,22.725,88,7.0015,13,131,118
01/11/2012 00:00,Winter,No,Not a weekend,Clear,14.76,18.18,57,6.0032,8,60,52
01/11/2012 01:00,Winter,No,Not a weekend,Clear,12.3,15.91,75,7.0015,8,30,22
01/11/2012 02:00,Winter,No,Not a weekend,Clear,13.12,16.665,66,8.9981,10,20,10
01/11/2012 03:00,Winter,No,Not a weekend,Clear,13.94,16.665,61,8.9981,5,15,10
01/11/2012 04:00,Winter,No,Not a weekend,Cloudy,13.94,17.425,66,7.0015,2,10,8
01/11/2012 05:00,Winter,No,Not a weekend,Clear,13.94,16.665,66,8.9981,1,40,39
01/11/2012 06:00,Winter,No,Not a weekend,Clear,13.94,16.665,61,11.0014,2,148,146
01/11/2012 07:00,Winter,No,Not a weekend,Cloudy,14.76,17.425,57,11.0014,6,420,414
01/11/2012 08:00,Winter,No,Not a weekend,Cloudy,14.76,18.94,56,7.0015,12,680,668
01/11/2012 09:00,Winter,No,Not a weekend,Light Rain,14.76,18.18,57,7.0015,21,331,310
01/11/2012 10:00,Winter,No,Not a weekend,Light Rain,14.76,17.425,62,12.998,13,146,133
01/11/2012 11:00,Winter,No,Not a weekend,Light Rain,14.76,17.425,62,12.998,14,170,156
01/11/2012 12:00,Winter,No,Not a weekend,Light Rain,15.58,19.695,62,11.0014,23,221,198
01/11/2012 13:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,58,11.0014,49,248,199
01/11/2012 14:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,50,15.0013,31,185,154
01/11/2012 15:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,54,11.0014,35,214,179
01/11/2012 16:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,54,11.0014,31,344,313
01/11/2012 17:00,Winter,No,Not a weekend,Light Rain,16.4,20.455,50,15.0013,37,689,652
01/11/2012 18:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,50,11.0014,50,678,628
01/11/2012 19:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,50,11.0014,28,452,424
01/11/2012 20:00,Winter,No,Not a weekend,Cloudy,15.58,19.695,54,16.9979,16,296,280
01/11/2012 21:00,Winter,No,Not a weekend,Cloudy,15.58,19.695,54,8.9981,29,267,238
01/11/2012 22:00,Winter,No,Not a weekend,Clear,14.76,17.425,57,11.0014,27,202,175
01/11/2012 23:00,Winter,No,Not a weekend,Clear,13.94,16.665,57,11.0014,8,120,112
02/11/2012 00:00,Winter,No,Not a weekend,Clear,13.94,16.665,57,11.0014,10,50,40
02/11/2012 01:00,Winter,No,Not a weekend,Clear,13.12,15.91,66,11.0014,5,24,19
02/11/2012 02:00,Winter,No,Not a weekend,Clear,13.12,15.91,66,11.0014,3,10,7
02/11/2012 03:00,Winter,No,Not a weekend,Clear,12.3,15.15,70,11.0014,0,3,3
02/11/2012 04:00,Winter,No,Not a weekend,Clear,12.3,15.91,70,7.0015,1,7,6
02/11/2012 05:00,Winter,No,Not a weekend,Cloudy,13.12,15.91,66,11.0014,1,26,25
02/11/2012 06:00,Winter,No,Not a weekend,Clear,12.3,15.15,70,11.0014,2,122,120
02/11/2012 07:00,Winter,No,Not a weekend,Cloudy,12.3,15.15,70,8.9981,8,357,349
02/11/2012 08:00,Winter,No,Not a weekend,Clear,13.12,16.665,57,7.0015,31,687,656
02/11/2012 09:00,Winter,No,Not a weekend,Clear,13.94,17.425,53,7.0015,27,382,355
02/11/2012 10:00,Winter,No,Not a weekend,Clear,15.58,19.695,46,19.9995,21,204,183
02/11/2012 11:00,Winter,No,Not a weekend,Clear,17.22,21.21,41,27.9993,42,221,179
02/11/2012 12:00,Winter,No,Not a weekend,Clear,17.22,21.21,41,23.9994,52,292,240
02/11/2012 13:00,Winter,No,Not a weekend,Clear,16.4,20.455,43,23.9994,64,294,230
02/11/2012 14:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,40,32.9975,63,262,199
02/11/2012 15:00,Winter,No,Not a weekend,Cloudy,16.4,20.455,40,27.9993,51,306,255
02/11/2012 16:00,Winter,No,Not a weekend,Clear,15.58,19.695,40,22.0028,48,421,373
02/11/2012 17:00,Winter,No,Not a weekend,Clear,15.58,19.695,40,22.0028,57,638,581
02/11/2012 18:00,Winter,No,Not a weekend,Cloudy,15.58,19.695,43,22.0028,32,522,490
02/11/2012 19:00,Winter,No,Not a weekend,Cloudy,15.58,19.695,43,19.9995,38,374,336
02/11/2012 20:00,Winter,No,Not a weekend,Cloudy,14.76,16.665,46,27.9993,14,221,207
02/11/2012 21:00,Winter,No,Not a weekend,Cloudy,14.76,16.665,46,23.9994,23,156,133
02/11/2012 22:00,Winter,No,Not a weekend,Clear,14.76,16.665,46,16.9979,14,149,135
02/11/2012 23:00,Winter,No,Not a weekend,Clear,13.94,15.15,53,19.9995,11,119,108
03/11/2012 00:00,Winter,No,Holiday,Clear,13.94,16.665,53,11.0014,9,108,99
03/11/2012 01:00,Winter,No,Holiday,Cloudy,13.94,15.15,49,22.0028,6,89,83
03/11/2012 02:00,Winter,No,Holiday,Cloudy,13.94,15.91,49,16.9979,10,46,36
03/11/2012 03:00,Winter,No,Holiday,Cloudy,13.94,15.91,49,16.9979,6,28,22
03/11/2012 04:00,Winter,No,Holiday,Cloudy,13.12,15.15,49,19.9995,8,16,8
03/11/2012 05:00,Winter,No,Holiday,Cloudy,13.12,15.15,49,16.9979,1,9,8
03/11/2012 06:00,Winter,No,Holiday,Cloudy,13.12,15.91,49,12.998,4,21,17
03/11/2012 07:00,Winter,No,Holiday,Cloudy,13.12,15.15,49,16.9979,1,59,58
03/11/2012 08:00,Winter,No,Holiday,Cloudy,13.94,15.15,46,19.9995,10,142,132
03/11/2012 09:00,Winter,No,Holiday,Cloudy,13.94,15.15,49,19.9995,31,219,188
03/11/2012 10:00,Winter,No,Holiday,Clear,14.76,16.665,46,26.0027,68,328,260
03/11/2012 11:00,Winter,No,Holiday,Cloudy,14.76,16.665,46,26.0027,56,340,284
03/11/2012 12:00,Winter,No,Holiday,Cloudy,14.76,15.91,46,31.0009,74,394,320
03/11/2012 13:00,Winter,No,Holiday,Cloudy,14.76,16.665,46,23.9994,110,449,339
03/11/2012 14:00,Winter,No,Holiday,Cloudy,14.76,16.665,50,22.0028,136,455,319
03/11/2012 15:00,Winter,No,Holiday,Cloudy,14.76,15.91,46,30.0026,117,448,331
03/11/2012 16:00,Winter,No,Holiday,Cloudy,14.76,16.665,46,22.0028,108,400,292
03/11/2012 17:00,Winter,No,Holiday,Cloudy,14.76,16.665,46,19.9995,112,410,298
03/11/2012 18:00,Winter,No,Holiday,Cloudy,14.76,16.665,46,19.0012,58,297,239
03/11/2012 19:00,Winter,No,Holiday,Clear,14.76,17.425,50,11.0014,22,239,217
03/11/2012 20:00,Winter,No,Holiday,Clear,13.94,16.665,53,8.9981,23,181,158
03/11/2012 21:00,Winter,No,Holiday,Clear,13.94,17.425,53,7.0015,31,166,135
03/11/2012 22:00,Winter,No,Holiday,Clear,13.12,16.665,57,7.0015,13,146,133
03/11/2012 23:00,Winter,No,Holiday,Clear,13.12,16.665,57,7.0015,15,148,133
04/11/2012 00:00,Winter,No,Holiday,Clear,12.3,15.91,61,7.0015,5,102,97
04/11/2012 01:00,Winter,No,Holiday,Clear,10.66,14.395,81,6.0032,26,165,139
04/11/2012 02:00,Winter,No,Holiday,Clear,12.3,16.665,65,0,6,37,31
04/11/2012 03:00,Winter,No,Holiday,Clear,11.48,14.395,61,7.0015,1,11,10
04/11/2012 04:00,Winter,No,Holiday,Clear,10.66,13.635,65,8.9981,2,9,7
04/11/2012 05:00,Winter,No,Holiday,Clear,10.66,13.635,65,7.0015,0,5,5
04/11/2012 06:00,Winter,No,Holiday,Clear,11.48,14.395,61,8.9981,2,16,14
04/11/2012 07:00,Winter,No,Holiday,Clear,10.66,13.635,65,7.0015,11,50,39
04/11/2012 08:00,Winter,No,Holiday,Clear,12.3,15.15,56,8.9981,34,149,115
04/11/2012 09:00,Winter,No,Holiday,Clear,13.12,16.665,53,0,56,217,161
04/11/2012 10:00,Winter,No,Holiday,Clear,13.94,16.665,49,12.998,73,360,287
04/11/2012 11:00,Winter,No,Holiday,Clear,15.58,19.695,46,15.0013,134,445,311
04/11/2012 12:00,Winter,No,Holiday,Clear,15.58,19.695,46,15.0013,150,504,354
04/11/2012 13:00,Winter,No,Holiday,Clear,16.4,20.455,43,15.0013,122,493,371
04/11/2012 14:00,Winter,No,Holiday,Clear,16.4,20.455,40,12.998,149,509,360
04/11/2012 15:00,Winter,No,Holiday,Clear,16.4,20.455,40,15.0013,149,449,300
04/11/2012 16:00,Winter,No,Holiday,Clear,16.4,20.455,40,22.0028,119,435,316
04/11/2012 17:00,Winter,No,Holiday,Clear,14.76,17.425,43,12.998,57,327,270
04/11/2012 18:00,Winter,No,Holiday,Clear,14.76,17.425,43,15.0013,31,237,206
04/11/2012 19:00,Winter,No,Holiday,Clear,14.76,16.665,43,16.9979,24,227,203
04/11/2012 20:00,Winter,No,Holiday,Clear,13.12,14.395,53,23.9994,7,141,134
04/11/2012 21:00,Winter,No,Holiday,Clear,12.3,13.635,52,19.9995,16,87,71
04/11/2012 22:00,Winter,No,Holiday,Clear,12.3,14.395,52,19.0012,15,79,64
04/11/2012 23:00,Winter,No,Holiday,Cloudy,12.3,15.15,56,11.0014,12,53,41
05/11/2012 00:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,56,12.998,3,23,20
05/11/2012 01:00,Winter,No,Not a weekend,Cloudy,12.3,15.15,56,11.0014,0,8,8
05/11/2012 02:00,Winter,No,Not a weekend,Cloudy,12.3,15.15,56,11.0014,2,6,4
05/11/2012 03:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,56,15.0013,1,4,3
05/11/2012 04:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,52,16.9979,5,16,11
05/11/2012 05:00,Winter,No,Not a weekend,Cloudy,12.3,13.635,52,22.0028,1,39,38
05/11/2012 06:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,49,19.0012,4,139,135
05/11/2012 07:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,49,16.9979,8,461,453
05/11/2012 08:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,49,15.0013,19,648,629
05/11/2012 09:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,52,19.0012,18,257,239
05/11/2012 10:00,Winter,No,Not a weekend,Clear,13.12,15.15,49,19.0012,30,142,112
05/11/2012 11:00,Winter,No,Not a weekend,Clear,13.94,15.91,46,15.0013,31,150,119
05/11/2012 12:00,Winter,No,Not a weekend,Clear,14.76,16.665,43,22.0028,38,244,206
05/11/2012 13:00,Winter,No,Not a weekend,Clear,14.76,16.665,40,16.9979,39,222,183
05/11/2012 14:00,Winter,No,Not a weekend,Clear,15.58,19.695,40,11.0014,31,196,165
05/11/2012 15:00,Winter,No,Not a weekend,Clear,15.58,19.695,40,19.0012,24,231,207
05/11/2012 16:00,Winter,No,Not a weekend,Clear,14.76,16.665,43,19.0012,35,360,325
05/11/2012 17:00,Winter,No,Not a weekend,Clear,13.94,15.91,46,15.0013,34,638,604
05/11/2012 18:00,Winter,No,Not a weekend,Clear,13.94,15.91,46,15.0013,19,542,523
05/11/2012 19:00,Winter,No,Not a weekend,Clear,13.12,15.91,49,11.0014,11,372,361
05/11/2012 20:00,Winter,No,Not a weekend,Clear,13.12,15.15,49,16.9979,13,241,228
05/11/2012 21:00,Winter,No,Not a weekend,Clear,12.3,14.395,52,19.0012,8,152,144
05/11/2012 22:00,Winter,No,Not a weekend,Clear,11.48,13.635,56,12.998,4,115,111
05/11/2012 23:00,Winter,No,Not a weekend,Clear,10.66,13.635,60,8.9981,0,53,53
06/11/2012 00:00,Winter,No,Not a weekend,Clear,9.84,12.88,60,7.0015,1,19,18
06/11/2012 01:00,Winter,No,Not a weekend,Clear,9.84,12.12,60,11.0014,0,8,8
06/11/2012 02:00,Winter,No,Not a weekend,Clear,9.84,12.88,65,6.0032,0,2,2
06/11/2012 03:00,Winter,No,Not a weekend,Clear,9.02,12.12,64,7.0015,0,4,4
06/11/2012 04:00,Winter,No,Not a weekend,Clear,9.02,12.88,69,6.0032,0,7,7
06/11/2012 05:00,Winter,No,Not a weekend,Cloudy,9.02,11.365,64,12.998,1,41,40
06/11/2012 06:00,Winter,No,Not a weekend,Clear,9.02,11.365,69,8.9981,6,149,143
06/11/2012 07:00,Winter,No,Not a weekend,Clear,8.2,10.605,69,11.0014,9,387,378
06/11/2012 08:00,Winter,No,Not a weekend,Clear,9.02,11.365,69,11.0014,20,588,568
06/11/2012 09:00,Winter,No,Not a weekend,Clear,10.66,12.88,60,11.0014,25,363,338
06/11/2012 10:00,Winter,No,Not a weekend,Clear,12.3,14.395,49,12.998,41,230,189
06/11/2012 11:00,Winter,No,Not a weekend,Clear,13.12,16.665,45,8.9981,39,216,177
06/11/2012 12:00,Winter,No,Not a weekend,Clear,13.12,16.665,45,8.9981,31,248,217
06/11/2012 13:00,Winter,No,Not a weekend,Clear,13.94,16.665,46,8.9981,46,278,232
06/11/2012 14:00,Winter,No,Not a weekend,Clear,14.76,18.18,40,7.0015,44,240,196
06/11/2012 15:00,Winter,No,Not a weekend,Clear,13.94,15.91,46,16.9979,45,272,227
06/11/2012 16:00,Winter,No,Not a weekend,Clear,13.94,16.665,46,11.0014,33,402,369
06/11/2012 17:00,Winter,No,Not a weekend,Clear,13.12,15.15,53,15.0013,30,627,597
06/11/2012 18:00,Winter,No,Not a weekend,Clear,13.12,15.15,57,19.9995,20,497,477
06/11/2012 19:00,Winter,No,Not a weekend,Clear,12.3,14.395,56,15.0013,15,371,356
06/11/2012 20:00,Winter,No,Not a weekend,Clear,12.3,14.395,61,15.0013,10,228,218
06/11/2012 21:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,56,16.9979,14,151,137
06/11/2012 22:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,56,15.0013,17,153,136
06/11/2012 23:00,Winter,No,Not a weekend,Clear,12.3,14.395,56,15.0013,19,205,186
07/11/2012 00:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,56,19.0012,49,283,234
07/11/2012 01:00,Winter,No,Not a weekend,Cloudy,11.48,13.635,61,16.9979,6,92,86
07/11/2012 02:00,Winter,No,Not a weekend,Cloudy,11.48,12.88,56,19.9995,6,74,68
07/11/2012 03:00,Winter,No,Not a weekend,Cloudy,11.48,12.88,52,22.0028,2,11,9
07/11/2012 04:00,Winter,No,Not a weekend,Cloudy,11.48,12.88,52,19.9995,0,9,9
07/11/2012 05:00,Winter,No,Not a weekend,Cloudy,11.48,12.88,52,22.0028,0,27,27
07/11/2012 06:00,Winter,No,Not a weekend,Cloudy,10.66,12.12,56,19.0012,3,118,115
07/11/2012 07:00,Winter,No,Not a weekend,Cloudy,10.66,11.365,56,19.9995,5,319,314
07/11/2012 08:00,Winter,No,Not a weekend,Cloudy,10.66,12.12,60,19.0012,18,601,583
07/11/2012 09:00,Winter,No,Not a weekend,Cloudy,10.66,12.12,60,19.0012,17,368,351
07/11/2012 10:00,Winter,No,Not a weekend,Cloudy,11.48,12.88,56,19.9995,27,178,151
07/11/2012 11:00,Winter,No,Not a weekend,Cloudy,13.12,14.395,51,23.9994,15,147,132
07/11/2012 12:00,Winter,No,Not a weekend,Cloudy,13.12,15.15,53,19.0012,24,212,188
07/11/2012 13:00,Winter,No,Not a weekend,Cloudy,13.12,15.15,53,16.9979,23,181,158
07/11/2012 14:00,Winter,No,Not a weekend,Cloudy,13.12,14.395,53,23.9994,19,161,142
07/11/2012 15:00,Winter,No,Not a weekend,Cloudy,13.12,15.15,53,19.9995,20,198,178
07/11/2012 16:00,Winter,No,Not a weekend,Cloudy,13.12,14.395,53,23.9994,23,273,250
07/11/2012 17:00,Winter,No,Not a weekend,Cloudy,13.12,14.395,53,26.0027,16,517,501
07/11/2012 18:00,Winter,No,Not a weekend,Cloudy,13.12,14.395,53,23.9994,17,465,448
07/11/2012 19:00,Winter,No,Not a weekend,Cloudy,12.3,13.635,56,19.9995,17,319,302
07/11/2012 20:00,Winter,No,Not a weekend,Cloudy,13.12,15.15,49,22.0028,7,256,249
07/11/2012 21:00,Winter,No,Not a weekend,Cloudy,13.12,15.15,49,19.9995,5,126,121
07/11/2012 22:00,Winter,No,Not a weekend,Light Rain,12.3,14.395,56,16.9979,4,60,56
07/11/2012 23:00,Winter,No,Not a weekend,Light Rain,11.48,13.635,65,15.0013,3,40,37
08/11/2012 00:00,Winter,No,Not a weekend,Light Rain,11.48,13.635,61,15.0013,1,15,14
08/11/2012 01:00,Winter,No,Not a weekend,Light Rain,12.3,13.635,52,23.9994,1,12,11
08/11/2012 02:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,49,15.0013,1,6,5
08/11/2012 04:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,45,19.0012,1,10,9
08/11/2012 05:00,Winter,No,Not a weekend,Cloudy,12.3,14.395,42,15.0013,0,35,35
08/11/2012 06:00,Winter,No,Not a weekend,Clear,12.3,14.395,39,15.0013,2,124,122
08/11/2012 07:00,Winter,No,Not a weekend,Clear,11.48,12.88,36,26.0027,12,423,411
08/11/2012 08:00,Winter,No,Not a weekend,Clear,12.3,14.395,33,19.0012,16,668,652
08/11/2012 09:00,Winter,No,Not a weekend,Clear,13.12,14.395,31,23.9994,22,275,253
08/11/2012 10:00,Winter,No,Not a weekend,Clear,13.12,15.15,31,22.0028,13,161,148
08/11/2012 11:00,Winter,No,Not a weekend,Clear,14.76,16.665,29,26.0027,16,171,155
08/11/2012 12:00,Winter,No,Not a weekend,Clear,16.4,20.455,24,32.9975,33,235,202
08/11/2012 13:00,Winter,No,Not a weekend,Clear,18.04,21.97,18,27.9993,33,228,195
08/11/2012 14:00,Winter,No,Not a weekend,Clear,18.04,21.97,18,27.9993,33,182,149
08/11/2012 15:00,Winter,No,Not a weekend,Clear,18.04,21.97,18,27.9993,32,233,201
08/11/2012 16:00,Winter,No,Not a weekend,Clear,17.22,21.21,16,26.0027,18,339,321
08/11/2012 17:00,Winter,No,Not a weekend,Clear,16.4,20.455,20,19.9995,36,592,556
08/11/2012 18:00,Winter,No,Not a weekend,Clear,16.4,20.455,24,27.9993,16,507,491
08/11/2012 19:00,Winter,No,Not a weekend,Clear,15.58,19.695,27,23.9994,14,373,359
08/11/2012 20:00,Winter,No,Not a weekend,Clear,15.58,19.695,29,31.0009,10,245,235
08/11/2012 21:00,Winter,No,Not a weekend,Clear,14.76,16.665,37,26.0027,11,233,222
08/11/2012 22:00,Winter,No,Not a weekend,Clear,13.94,15.15,42,19.9995,14,161,147
08/11/2012 23:00,Winter,No,Not a weekend,Clear,13.94,15.15,46,23.9994,5,87,82
09/11/2012 00:00,Winter,No,Not a weekend,Clear,13.94,15.15,49,22.0028,9,55,46
09/11/2012 01:00,Winter,No,Not a weekend,Clear,13.12,15.15,53,19.0012,3,20,17
09/11/2012 02:00,Winter,No,Not a weekend,Clear,13.12,15.15,53,16.9979,1,12,11
09/11/2012 03:00,Winter,No,Not a weekend,Clear,13.12,14.395,53,27.9993,3,9,6
09/11/2012 04:00,Winter,No,Not a weekend,Clear,13.12,14.395,53,23.9994,0,14,14
09/11/2012 05:00,Winter,No,Not a weekend,Clear,12.3,14.395,56,12.998,2,27,25
09/11/2012 06:00,Winter,No,Not a weekend,Clear,10.66,13.635,65,7.0015,5,131,126
09/11/2012 07:00,Winter,No,Not a weekend,Clear,10.66,13.635,65,8.9981,9,341,332
09/11/2012 08:00,Winter,No,Not a weekend,Clear,13.12,15.91,57,11.0014,25,693,668
09/11/2012 09:00,Winter,No,Not a weekend,Clear,13.94,15.15,53,27.9993,23,327,304
09/11/2012 10:00,Winter,No,Not a weekend,Clear,14.76,16.665,50,22.0028,34,197,163
09/11/2012 11:00,Winter,No,Not a weekend,Clear,16.4,20.455,47,19.9995,66,251,185
09/11/2012 12:00,Winter,No,Not a weekend,Clear,18.04,21.97,41,22.0028,48,262,214
09/11/2012 13:00,Winter,No,Not a weekend,Clear,18.86,22.725,38,19.9995,62,299,237
09/11/2012 14:00,Winter,No,Not a weekend,Clear,18.86,22.725,38,12.998,67,274,207
09/11/2012 15:00,Winter,No,Not a weekend,Clear,18.86,22.725,36,15.0013,78,356,278
09/11/2012 16:00,Winter,No,Not a weekend,Clear,18.86,22.725,38,11.0014,57,434,377
09/11/2012 17:00,Winter,No,Not a weekend,Clear,17.22,21.21,44,8.9981,61,654,593
09/11/2012 18:00,Winter,No,Not a weekend,Clear,17.22,21.21,44,7.0015,46,496,450
09/11/2012 19:00,Winter,No,Not a weekend,Clear,13.94,17.425,71,6.0032,30,361,331
09/11/2012 20:00,Winter,No,Not a weekend,Clear,14.76,17.425,66,8.9981,20,255,235
09/11/2012 21:00,Winter,No,Not a weekend,Clear,13.94,18.18,76,0,23,199,176
09/11/2012 22:00,Winter,No,Not a weekend,Clear,13.94,17.425,71,7.0015,17,163,146
09/11/2012 23:00,Winter,No,Not a weekend,Clear,13.12,16.665,81,6.0032,20,162,142
10/11/2012 00:00,Winter,No,Holiday,Clear,13.12,16.665,76,6.0032,16,122,106
10/11/2012 01:00,Winter,No,Holiday,Clear,12.3,15.91,81,6.0032,8,76,68
10/11/2012 02:00,Winter,No,Holiday,Clear,13.12,17.425,81,0,2,44,42
10/11/2012 03:00,Winter,No,Holiday,Clear,12.3,16.665,81,0,9,20,11
10/11/2012 04:00,Winter,No,Holiday,Clear,10.66,13.635,87,7.0015,2,6,4
10/11/2012 05:00,Winter,No,Holiday,Clear,11.48,15.91,87,0,1,10,9
10/11/2012 06:00,Winter,No,Holiday,Clear,9.84,12.88,93,6.0032,5,16,11
10/11/2012 07:00,Winter,No,Holiday,Clear,10.66,13.635,87,7.0015,14,71,57
10/11/2012 08:00,Winter,No,Holiday,Clear,13.12,17.425,76,0,16,146,130
10/11/2012 09:00,Winter,No,Holiday,Clear,14.76,17.425,66,12.998,43,259,216
10/11/2012 10:00,Winter,No,Holiday,Clear,16.4,20.455,58,0,86,350,264
10/11/2012 11:00,Winter,No,Holiday,Clear,16.4,20.455,58,7.0015,143,466,323
10/11/2012 12:00,Winter,No,Holiday,Clear,19.68,23.485,48,0,258,606,348
10/11/2012 13:00,Winter,No,Holiday,Clear,21.32,25,39,0,268,651,383
10/11/2012 14:00,Winter,No,Holiday,Clear,22.14,25.76,37,0,280,627,347
10/11/2012 15:00,Winter,No,Holiday,Clear,21.32,25,45,0,216,567,351
10/11/2012 16:00,Winter,No,Holiday,Clear,22.14,25.76,37,0,227,605,378
10/11/2012 17:00,Winter,No,Holiday,Clear,20.5,24.24,45,12.998,183,501,318
10/11/2012 18:00,Winter,No,Holiday,Clear,18.04,21.97,54,8.9981,103,359,256
10/11/2012 19:00,Winter,No,Holiday,Clear,18.86,22.725,51,6.0032,55,283,228
10/11/2012 20:00,Winter,No,Holiday,Clear,18.04,21.97,54,0,39,192,153
10/11/2012 21:00,Winter,No,Holiday,Clear,16.4,20.455,66,0,51,220,169
10/11/2012 22:00,Winter,No,Holiday,Clear,15.58,19.695,71,6.0032,39,193,154
10/11/2012 23:00,Winter,No,Holiday,Clear,14.76,18.18,71,7.0015,26,146,120
11/11/2012 00:00,Winter,No,Holiday,Clear,13.94,17.425,81,6.0032,14,124,110
11/11/2012 01:00,Winter,No,Holiday,Clear,13.94,17.425,76,6.0032,26,108,82
11/11/2012 02:00,Winter,No,Holiday,Clear,13.12,16.665,87,7.0015,12,70,58
11/11/2012 03:00,Winter,No,Holiday,Clear,13.94,18.18,81,0,9,48,39
11/11/2012 04:00,Winter,No,Holiday,Clear,13.12,16.665,81,7.0015,5,11,6
11/11/2012 05:00,Winter,No,Holiday,Clear,12.3,15.15,87,8.9981,0,12,12
11/11/2012 06:00,Winter,No,Holiday,Clear,12.3,15.91,87,6.0032,3,19,16
11/11/2012 07:00,Winter,No,Holiday,Clear,12.3,15.91,89,6.0032,12,68,56
11/11/2012 08:00,Winter,No,Holiday,Clear,13.12,16.665,87,7.0015,32,119,87
11/11/2012 09:00,Winter,No,Holiday,Clear,14.76,18.94,77,0,94,273,179
11/11/2012 10:00,Winter,No,Holiday,Clear,16.4,20.455,69,7.0015,133,405,272
11/11/2012 11:00,Winter,No,Holiday,Clear,18.86,22.725,59,8.9981,180,504,324
11/11/2012 12:00,Winter,No,Holiday,Clear,20.5,24.24,48,6.0032,195,585,390
11/11/2012 13:00,Winter,No,Holiday,Clear,22.14,25.76,45,7.0015,262,686,424
11/11/2012 14:00,Winter,No,Holiday,Clear,24.6,31.06,33,11.0014,292,654,362
11/11/2012 15:00,Winter,No,Holiday,Clear,22.96,26.515,37,15.0013,304,724,420
11/11/2012 16:00,Winter,No,Holiday,Clear,22.14,25.76,42,15.0013,260,653,393
11/11/2012 17:00,Winter,No,Holiday,Clear,22.14,25.76,45,11.0014,151,493,342
11/11/2012 18:00,Winter,No,Holiday,Clear,21.32,25,45,8.9981,102,405,303
11/11/2012 19:00,Winter,No,Holiday,Clear,19.68,23.485,55,8.9981,69,277,208
11/11/2012 20:00,Winter,No,Holiday,Clear,18.04,21.97,62,11.0014,54,200,146
11/11/2012 21:00,Winter,No,Holiday,Clear,18.04,21.97,67,15.0013,44,171,127
11/11/2012 22:00,Winter,No,Holiday,Clear,17.22,21.21,71,12.998,21,134,113
11/11/2012 23:00,Winter,No,Holiday,Clear,17.22,21.21,71,12.998,16,109,93
12/11/2012 00:00,Winter,Yes,Holiday,Clear,17.22,21.21,71,7.0015,6,49,43
12/11/2012 01:00,Winter,Yes,Holiday,Clear,16.4,20.455,76,11.0014,4,30,26
12/11/2012 02:00,Winter,Yes,Holiday,Clear,16.4,20.455,76,8.9981,6,20,14
12/11/2012 03:00,Winter,Yes,Holiday,Clear,16.4,20.455,76,8.9981,1,4,3
12/11/2012 04:00,Winter,Yes,Holiday,Clear,16.4,20.455,76,6.0032,1,4,3
12/11/2012 05:00,Winter,Yes,Holiday,Clear,15.58,19.695,87,0,1,24,23
12/11/2012 06:00,Winter,Yes,Holiday,Clear,15.58,19.695,87,7.0015,7,71,64
12/11/2012 07:00,Winter,Yes,Holiday,Clear,16.4,20.455,87,0,16,264,248
12/11/2012 08:00,Winter,Yes,Holiday,Clear,17.22,21.21,82,11.0014,50,540,490
12/11/2012 09:00,Winter,Yes,Holiday,Clear,18.04,21.97,88,7.0015,60,397,337
12/11/2012 10:00,Winter,Yes,Holiday,Clear,19.68,23.485,77,11.0014,82,266,184
12/11/2012 11:00,Winter,Yes,Holiday,Clear,21.32,25,72,11.0014,112,367,255
12/11/2012 12:00,Winter,Yes,Holiday,Clear,22.96,26.515,64,15.0013,105,419,314
12/11/2012 13:00,Winter,Yes,Holiday,Clear,24.6,30.305,60,15.0013,108,420,312
12/11/2012 14:00,Winter,Yes,Holiday,Clear,23.78,27.275,60,19.0012,134,444,310
12/11/2012 15:00,Winter,Yes,Holiday,Clear,22.96,26.515,64,16.9979,102,382,280
12/11/2012 16:00,Winter,Yes,Holiday,Clear,22.96,26.515,64,11.0014,87,434,347
12/11/2012 17:00,Winter,Yes,Holiday,Clear,22.96,26.515,64,19.0012,66,596,530
12/11/2012 18:00,Winter,Yes,Holiday,Clear,21.32,25,72,8.9981,65,551,486
12/11/2012 19:00,Winter,Yes,Holiday,Clear,22.14,25.76,73,19.0012,30,353,323
12/11/2012 20:00,Winter,Yes,Holiday,Cloudy,21.32,25,77,19.0012,31,304,273
